@EXPORTFLAG,@ALLOWAUTOMATICDELETION,@VALIDATED,@WHENCREATED,@NAME,@TEMPLATE,@DESCRIPTION,@DATEVALIDATED,@WHENUPDATED,@UNIQUEIDENTIFIER,@TYPE,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,0,0,2018-05-01T03:20:35,,0,,1899-12-30T00:00:00,2018-05-01T03:20:35,97848a8a4cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3e243e8041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:26,,0,,1899-12-30T00:00:00,2018-05-01T03:13:26,9c4103814ced11e880d5000d3a02ed0d,,084763e741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763ea41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:27,,0,,1899-12-30T00:00:00,2018-05-01T03:13:27,9c4103834ced11e880d5000d3a02ed0d,,084763eb41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763ef41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:28,,0,,1899-12-30T00:00:00,2018-05-01T03:13:28,9c4103854ced11e880d5000d3a02ed0d,,084763f041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763f441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:29,,0,,1899-12-30T00:00:00,2018-05-01T03:13:29,9c4103874ced11e880d5000d3a02ed0d,,084763f641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,084763fd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:30,,0,,1899-12-30T00:00:00,2018-05-01T03:13:30,9c4103894ced11e880d5000d3a02ed0d,,084763f641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847640041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:32,,0,,1899-12-30T00:00:00,2018-05-01T03:13:32,9c41038b4ced11e880d5000d3a02ed0d,,0847640d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847641041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:34,,0,,1899-12-30T00:00:00,2018-05-01T03:13:34,9c41038d4ced11e880d5000d3a02ed0d,,0847641a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847641e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:35,,0,,1899-12-30T00:00:00,2018-05-01T03:13:35,9c41038f4ced11e880d5000d3a02ed0d,,0847642141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847642441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:38,,0,,1899-12-30T00:00:00,2018-05-01T03:20:38,9dc91a1e4cee11e880d5000d3a02ed0d,,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3e243e8641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:39,,0,,1899-12-30T00:00:00,2018-05-01T03:20:39,9dc91a204cee11e880d5000d3a02ed0d,,1a30a13241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3e243e8941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:40,,0,,1899-12-30T00:00:00,2018-05-01T03:20:40,9dc91a224cee11e880d5000d3a02ed0d,,202b9d4d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,3e243e8d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:45,,0,,1899-12-30T00:00:00,2018-05-01T03:20:45,9dc91a244cee11e880d5000d3a02ed0d,,2c24582641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b85fa41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:47,,0,,1899-12-30T00:00:00,2018-05-01T03:20:47,9dc91a264cee11e880d5000d3a02ed0d,,442b85fd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b85ff41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:36,,0,,1899-12-30T00:00:00,2018-05-01T03:13:36,a285cacf4ced11e880d5000d3a02ed0d,,0847642141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847642941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:38,,0,,1899-12-30T00:00:00,2018-05-01T03:13:38,a285cad14ced11e880d5000d3a02ed0d,,0847643041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847643441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:39,,0,,1899-12-30T00:00:00,2018-05-01T03:13:39,a285cad34ced11e880d5000d3a02ed0d,,0847643641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847643a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:40,,0,,1899-12-30T00:00:00,2018-05-01T03:13:40,a285cad54ced11e880d5000d3a02ed0d,,0847643641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847643e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:41,,0,,1899-12-30T00:00:00,2018-05-01T03:13:41,a285cad74ced11e880d5000d3a02ed0d,,0847643641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0847644241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:46,,0,,1899-12-30T00:00:00,2018-05-01T03:13:46,a285cad94ced11e880d5000d3a02ed0d,,0e3eb18541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb18941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:48,,0,,1899-12-30T00:00:00,2018-05-01T03:20:48,a3de36784cee11e880d5000d3a02ed0d,,202b9e1541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b860341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:49,,0,,1899-12-30T00:00:00,2018-05-01T03:20:49,a3de367a4cee11e880d5000d3a02ed0d,,442b860641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b860841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:50,,0,,1899-12-30T00:00:00,2018-05-01T03:20:50,a3de367c4cee11e880d5000d3a02ed0d,,442b860b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b860d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:51,,0,,1899-12-30T00:00:00,2018-05-01T03:20:51,a3de367e4cee11e880d5000d3a02ed0d,,442b861041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b861241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:52,,0,,1899-12-30T00:00:00,2018-05-01T03:20:52,a3de36804cee11e880d5000d3a02ed0d,,442b861441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b861a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:53,,0,,1899-12-30T00:00:00,2018-05-01T03:20:53,a3de36824cee11e880d5000d3a02ed0d,,442b861c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b861e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:54,,0,,1899-12-30T00:00:00,2018-05-01T03:20:54,a3de36844cee11e880d5000d3a02ed0d,,442b862041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b862341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:55,,0,,1899-12-30T00:00:00,2018-05-01T03:20:55,a3de36864cee11e880d5000d3a02ed0d,,442b862541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b862841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:56,,0,,1899-12-30T00:00:00,2018-05-01T03:20:56,a3de36884cee11e880d5000d3a02ed0d,,442b862a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b862d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:58,,0,,1899-12-30T00:00:00,2018-05-01T03:20:58,a3de368a4cee11e880d5000d3a02ed0d,,442b862f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b863241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:47,,0,,1899-12-30T00:00:00,2018-05-01T03:13:47,a8b32ffa4ced11e880d5000d3a02ed0d,,0e3eb15c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb18c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:48,,0,,1899-12-30T00:00:00,2018-05-01T03:13:48,a8b32ffc4ced11e880d5000d3a02ed0d,,0e3eb16041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb19041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:49,,0,,1899-12-30T00:00:00,2018-05-01T03:13:49,a8b32ffe4ced11e880d5000d3a02ed0d,,0e3eb16041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb19341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:50,,0,,1899-12-30T00:00:00,2018-05-01T03:13:50,a8b330004ced11e880d5000d3a02ed0d,,0e3eb16041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb19641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:51,,0,,1899-12-30T00:00:00,2018-05-01T03:13:51,a8b330024ced11e880d5000d3a02ed0d,,0e3eb16141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb19941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:52,,0,,1899-12-30T00:00:00,2018-05-01T03:13:52,a8b330044ced11e880d5000d3a02ed0d,,0e3eb16741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb19d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:53,,0,,1899-12-30T00:00:00,2018-05-01T03:13:53,a8b330064ced11e880d5000d3a02ed0d,,0e3eb16741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1a041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:54,,0,,1899-12-30T00:00:00,2018-05-01T03:13:54,a8b330084ced11e880d5000d3a02ed0d,,0e3eb16d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1a441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:54,,0,,1899-12-30T00:00:00,2018-05-01T03:13:54,a8b3300a4ced11e880d5000d3a02ed0d,,0e3eb16d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1a741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:55,,0,,1899-12-30T00:00:00,2018-05-01T03:13:55,a8b3300c4ced11e880d5000d3a02ed0d,,0e3eb16d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1aa41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:57,,0,,1899-12-30T00:00:00,2018-05-01T03:13:57,a8b3300e4ced11e880d5000d3a02ed0d,,0e3eb17c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1b041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:20:59,,0,,1899-12-30T00:00:00,2018-05-01T03:20:59,aa3f61344cee11e880d5000d3a02ed0d,,442b863441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b863741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:00,,0,,1899-12-30T00:00:00,2018-05-01T03:21:00,aa3f61364cee11e880d5000d3a02ed0d,,442b863941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b863c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:01,,0,,1899-12-30T00:00:00,2018-05-01T03:21:01,aa3f61384cee11e880d5000d3a02ed0d,,442b863f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b864241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:02,,0,,1899-12-30T00:00:00,2018-05-01T03:21:02,aa3f613a4cee11e880d5000d3a02ed0d,,442b864441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b864741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:03,,0,,1899-12-30T00:00:00,2018-05-01T03:21:03,aa3f613c4cee11e880d5000d3a02ed0d,,442b864941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b864c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:04,,0,,1899-12-30T00:00:00,2018-05-01T03:21:04,aa3f613e4cee11e880d5000d3a02ed0d,,442b864f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b865241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:05,,0,,1899-12-30T00:00:00,2018-05-01T03:21:05,aa3f61404cee11e880d5000d3a02ed0d,,442b865441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b865741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:06,,0,,1899-12-30T00:00:00,2018-05-01T03:21:06,aa3f61424cee11e880d5000d3a02ed0d,,442b865941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b865c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:07,,0,,1899-12-30T00:00:00,2018-05-01T03:21:07,aa3f61444cee11e880d5000d3a02ed0d,,442b865e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b866141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:58,,0,,1899-12-30T00:00:00,2018-05-01T03:13:58,af30b4004ced11e880d5000d3a02ed0d,,0e3eb18041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1b341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:13:59,,0,,1899-12-30T00:00:00,2018-05-01T03:13:59,af30b4024ced11e880d5000d3a02ed0d,,0e3eb1b641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1b941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:00,,0,,1899-12-30T00:00:00,2018-05-01T03:14:00,af30b4044ced11e880d5000d3a02ed0d,,0847644441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1bc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:01,,0,,1899-12-30T00:00:00,2018-05-01T03:14:01,af30b4064ced11e880d5000d3a02ed0d,,0847640c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1bf41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:02,,0,,1899-12-30T00:00:00,2018-05-01T03:14:02,af30b4084ced11e880d5000d3a02ed0d,,0e3eb15c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1c241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:03,,0,,1899-12-30T00:00:00,2018-05-01T03:14:03,af30b40a4ced11e880d5000d3a02ed0d,,0e3eb16041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1ca41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:04,,0,,1899-12-30T00:00:00,2018-05-01T03:14:04,af30b40c4ced11e880d5000d3a02ed0d,,0e3eb16041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1cd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:05,,0,,1899-12-30T00:00:00,2018-05-01T03:14:05,af30b40e4ced11e880d5000d3a02ed0d,,0e3eb16041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1d041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:06,,0,,1899-12-30T00:00:00,2018-05-01T03:14:06,af30b4104ced11e880d5000d3a02ed0d,,0e3eb16141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1d341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:07,,0,,1899-12-30T00:00:00,2018-05-01T03:14:07,af30b4124ced11e880d5000d3a02ed0d,,0e3eb16741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1d641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:09,,0,,1899-12-30T00:00:00,2018-05-01T03:21:09,b03a08094cee11e880d5000d3a02ed0d,,442b866a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b866c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:10,,0,,1899-12-30T00:00:00,2018-05-01T03:21:10,b03a080b4cee11e880d5000d3a02ed0d,,442b866f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b867141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:11,,0,,1899-12-30T00:00:00,2018-05-01T03:21:11,b03a080d4cee11e880d5000d3a02ed0d,,442b867441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b867641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:12,,0,,1899-12-30T00:00:00,2018-05-01T03:21:12,b03a080f4cee11e880d5000d3a02ed0d,,2c24587a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b867941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:13,,0,,1899-12-30T00:00:00,2018-05-01T03:21:13,b03a08114cee11e880d5000d3a02ed0d,,2c24587e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b867c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:14,,0,,1899-12-30T00:00:00,2018-05-01T03:21:14,b03a08134cee11e880d5000d3a02ed0d,,2c24587e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b867f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:15,,0,,1899-12-30T00:00:00,2018-05-01T03:21:15,b03a08154cee11e880d5000d3a02ed0d,,2c24587e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b868241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:16,,0,,1899-12-30T00:00:00,2018-05-01T03:21:16,b03a08174cee11e880d5000d3a02ed0d,,2c24587e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b868741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:17,,0,,1899-12-30T00:00:00,2018-05-01T03:21:17,b03a08194cee11e880d5000d3a02ed0d,,2c24587e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b868c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:21:18,,0,,1899-12-30T00:00:00,2018-05-01T03:21:18,b03a081b4cee11e880d5000d3a02ed0d,,2c24587e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,442b868f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:08,,0,,1899-12-30T00:00:00,2018-05-01T03:14:08,b5301e494ced11e880d5000d3a02ed0d,,0e3eb16741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1d941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:09,,0,,1899-12-30T00:00:00,2018-05-01T03:14:09,b5301e4b4ced11e880d5000d3a02ed0d,,0e3eb16d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1dc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:10,,0,,1899-12-30T00:00:00,2018-05-01T03:14:10,b5301e4d4ced11e880d5000d3a02ed0d,,0e3eb16d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1df41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:10,,0,,1899-12-30T00:00:00,2018-05-01T03:14:10,b5301e4f4ced11e880d5000d3a02ed0d,,0e3eb16d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1e241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:11,,0,,1899-12-30T00:00:00,2018-05-01T03:14:11,b5301e514ced11e880d5000d3a02ed0d,,0e3eb15b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1e641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:12,,0,,1899-12-30T00:00:00,2018-05-01T03:14:12,b5301e534ced11e880d5000d3a02ed0d,,0e3eb17c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1e941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:13,,0,,1899-12-30T00:00:00,2018-05-01T03:14:13,b5301e554ced11e880d5000d3a02ed0d,,0e3eb17d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1ed41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:14,,0,,1899-12-30T00:00:00,2018-05-01T03:14:14,b5301e574ced11e880d5000d3a02ed0d,,0e3eb18041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1f041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:15,,0,,1899-12-30T00:00:00,2018-05-01T03:14:15,b5301e594ced11e880d5000d3a02ed0d,,0e3eb18141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1f441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:16,,0,,1899-12-30T00:00:00,2018-05-01T03:14:16,b5301e5b4ced11e880d5000d3a02ed0d,,0e3eb15841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1f841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,0,0,2018-05-01T03:14:17,,0,,1899-12-30T00:00:00,2018-05-01T03:14:17,b5301e5d4ced11e880d5000d3a02ed0d,,0e3eb1f941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,0e3eb1fd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
