@NAME,@VALIDATED,@TYPE,@DESCRIPTION,@TEMPLATE,@WHENCREATED,@WHENUPDATED,@UNIQUEIDENTIFIER,@EXPORTFLAG,@ALLOWAUTOMATICDELETION,@DATEVALIDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca05eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406a4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406a7b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca05fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406a4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406abb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca060b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406a4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406afb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca061b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406a4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406b6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca062b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406bdb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca063b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406beb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca064b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406c2b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca065b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406c6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca066b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406cab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca067b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406d0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca068b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406dcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca069b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406e4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406e5b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca06ab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406e4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406e6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca06bb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406e4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406e9b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca06cb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406e4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406eab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca06db98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406e4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406edb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca06eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406e4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171406eeb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca06fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171406e4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140707b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca070b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714070db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714070eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca071b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714070db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714070fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca072b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714070db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140710b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:09,2020-06-28T20:51:09,142ca073b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714070db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140711b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca074b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714070db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140716b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca075b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714070db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140717b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca076b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714070db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140718b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca077b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714070db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714071bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca078b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714070db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714071cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca079b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714070db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140720b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca07ab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140721b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140722b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca07bb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140721b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140723b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca07cb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140721b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140724b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca07db98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140721b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140725b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca07eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140721b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140728b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca07fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140721b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714072cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca080b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140721b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714072fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca081b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140721b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140730b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca082b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140721b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140734b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca083b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714073ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714073bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca084b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714073ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714073cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca085b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714073ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714073db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca086b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714073ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714073eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca087b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714073ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140742b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca088b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714073ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140746b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca089b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,1714073ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714074db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:10,2020-06-28T20:51:10,142ca08ab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140753b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140754b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca08bb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140753b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140755b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca08cb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140753b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714075db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca08db98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140763b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140764b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca08eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140763b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140765b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca08fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140763b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714076db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca090b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140763b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714076eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca091b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140763b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140771b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca092b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140763b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140775b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca093b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140763b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714077eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca094b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140763b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140783b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca095b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140789b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714078ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca096b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140789b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714078bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca097b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140789b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714078cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca098b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140789b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,1714078db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca099b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140789b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140790b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca09ab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140789b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,17140794b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca09bb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,17140789b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407a5b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca09cb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407abb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407acb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca09db98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407abb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407adb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca09eb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407abb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407aeb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca09fb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407abb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407afb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca0a0b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407abb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407b0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:11,2020-06-28T20:51:11,142ca0a1b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407abb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407b6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0a2b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407bdb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0a3b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407beb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0a4b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407bfb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0a5b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407c0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0a6b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407c1b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0a7b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407c4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0a8b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407c7b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0a9b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407cbb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0aab98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407bcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407d5b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0abb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407dbb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407dcb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0acb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407dbb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407dfb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0adb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407dbb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407e3b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0aeb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407dbb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407e4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0afb98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407dbb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407e5b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
,0,,,0,2020-06-28T20:51:12,2020-06-28T20:51:12,142ca0b0b98111ea80f1000d3a02ed0d,0,0,1899-12-30T00:00:00,171407dbb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,171407e6b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,DFREED,DFREED,DFREED
